,val_mcc,val_loss,best_val_mcc,learning_rate,loss,step,Unnamed: 6,i,filetype,seed,dataset,method,test_mcc,test_loss,test_step,val_acc,best_val_acc,test_acc,val_f1,val_acc_and_f1,Unnamed: 8,test_f1,test_acc_and_f1,val_pearson,val_spearmanr,val_corr,best_val_spearmanr,test_pearson,test_spearmanr,test_corr
190,0.586007,0.519581,0.613817,2e-06,0.22558,720.0,,8,raw_log,42,CoLA,standard_debiased,,,,,,,,,,,,,,,,,,
191,0.585728,0.50807,0.613817,0.0,0.230817,800.0,,9,raw_log,42,CoLA,standard_debiased,,,,,,,,,,,,,,,,,,
192,0.580897,0.50785,0.613817,0.0,0.225451,804.0,,10,raw_log,42,CoLA,standard_debiased,,,,,,,,,,,,,,,,,,
193,,,,,,,,0,test_last_log,42,CoLA,standard_debiased,0.6129,0.536,804.0,,,,,,,,,,,,,,,
194,,,,,,,,0,test_best_log,42,CoLA,standard_debiased,0.6129,0.5378,804.0,,,,,,,,,,,,,,,
195,0.534633,0.488168,0.534633,2e-05,0.552709,80.0,,0,raw_log,9,CoLA,standard_debiased,,,,,,,,,,,,,,,,,,
196,0.519149,0.56125,0.534633,1.8e-05,0.445331,160.0,,1,raw_log,9,CoLA,standard_debiased,,,,,,,,,,,,,,,,,,
197,0.566024,0.443985,0.566024,1.6e-05,0.421689,240.0,,2,raw_log,9,CoLA,standard_debiased,,,,,,,,,,,,,,,,,,
198,0.501757,0.599142,0.566024,1.3e-05,0.307299,320.0,,3,raw_log,9,CoLA,standard_debiased,,,,,,,,,,,,,,,,,,
199,0.562604,0.487975,0.566024,1.1e-05,0.254146,400.0,,4,raw_log,9,CoLA,standard_debiased,,,,,,,,,,,,,,,,,,
200,0.602521,0.434637,0.602521,9e-06,0.235262,480.0,,5,raw_log,9,CoLA,standard_debiased,,,,,,,,,,,,,,,,,,
201,0.603061,0.591432,0.603061,7e-06,0.226333,560.0,,6,raw_log,9,CoLA,standard_debiased,,,,,,,,,,,,,,,,,,
202,0.605547,0.651502,0.605547,5e-06,0.148678,640.0,,7,raw_log,9,CoLA,standard_debiased,,,,,,,,,,,,,,,,,,
203,0.586007,0.62014,0.605547,2e-06,0.138493,720.0,,8,raw_log,9,CoLA,standard_debiased,,,,,,,,,,,,,,,,,,
204,0.580278,0.700524,0.605547,0.0,0.105183,800.0,,9,raw_log,9,CoLA,standard_debiased,,,,,,,,,,,,,,,,,,
205,0.580278,0.69974,0.605547,0.0,0.194016,804.0,,10,raw_log,9,CoLA,standard_debiased,,,,,,,,,,,,,,,,,,
206,,,,,,,,0,test_last_log,9,CoLA,standard_debiased,0.6361,0.726,804.0,,,,,,,,,,,,,,,
207,,,,,,,,0,test_best_log,9,CoLA,standard_debiased,0.6361,0.7248,804.0,,,,,,,,,,,,,,,
208,0.325734,0.607358,0.325734,2e-05,0.597639,80.0,,0,raw_log,47,CoLA,standard_debiased,,,,,,,,,,,,,,,,,,
209,0.49134,0.472074,0.49134,1.8e-05,0.468749,160.0,,1,raw_log,47,CoLA,standard_debiased,,,,,,,,,,,,,,,,,,
210,0.517958,0.500403,0.517958,1.6e-05,0.421765,240.0,,2,raw_log,47,CoLA,standard_debiased,,,,,,,,,,,,,,,,,,
211,0.549682,0.482377,0.549682,1.3e-05,0.360499,320.0,,3,raw_log,47,CoLA,standard_debiased,,,,,,,,,,,,,,,,,,
212,0.491623,0.61136,0.549682,1.1e-05,0.288882,400.0,,4,raw_log,47,CoLA,standard_debiased,,,,,,,,,,,,,,,,,,
213,0.538935,0.511748,0.549682,9e-06,0.304065,480.0,,5,raw_log,47,CoLA,standard_debiased,,,,,,,,,,,,,,,,,,
214,0.514826,0.774885,0.549682,7e-06,0.235689,560.0,,6,raw_log,47,CoLA,standard_debiased,,,,,,,,,,,,,,,,,,
215,0.539833,0.735353,0.549682,5e-06,0.191184,640.0,,7,raw_log,47,CoLA,standard_debiased,,,,,,,,,,,,,,,,,,
216,0.508098,0.674039,0.549682,2e-06,0.193814,720.0,,8,raw_log,47,CoLA,standard_debiased,,,,,,,,,,,,,,,,,,
217,0.520134,0.655303,0.549682,0.0,0.16069,800.0,,9,raw_log,47,CoLA,standard_debiased,,,,,,,,,,,,,,,,,,
218,0.520134,0.656452,0.549682,0.0,0.189856,804.0,,10,raw_log,47,CoLA,standard_debiased,,,,,,,,,,,,,,,,,,
219,,,,,,,,0,test_last_log,47,CoLA,standard_debiased,0.6317,0.6199,804.0,,,,,,,,,,,,,,,
220,,,,,,,,0,test_best_log,47,CoLA,standard_debiased,0.6317,0.6195,804.0,,,,,,,,,,,,,,,
221,0.327738,0.656779,0.327738,2e-05,0.596803,80.0,,0,raw_log,4,CoLA,standard_debiased,,,,,,,,,,,,,,,,,,
222,0.439085,0.524688,0.439085,1.8e-05,0.486995,160.0,,1,raw_log,4,CoLA,standard_debiased,,,,,,,,,,,,,,,,,,
223,0.50749,0.499784,0.50749,1.6e-05,0.442747,240.0,,2,raw_log,4,CoLA,standard_debiased,,,,,,,,,,,,,,,,,,
224,0.497049,0.699034,0.50749,1.3e-05,0.340257,320.0,,3,raw_log,4,CoLA,standard_debiased,,,,,,,,,,,,,,,,,,
225,0.535441,0.488368,0.535441,1.1e-05,0.294415,400.0,,4,raw_log,4,CoLA,standard_debiased,,,,,,,,,,,,,,,,,,
226,0.534029,0.562489,0.535441,9e-06,0.283969,480.0,,5,raw_log,4,CoLA,standard_debiased,,,,,,,,,,,,,,,,,,
227,0.549682,0.729702,0.549682,7e-06,0.230705,560.0,,6,raw_log,4,CoLA,standard_debiased,,,,,,,,,,,,,,,,,,
228,0.53369,0.681006,0.549682,5e-06,0.171378,640.0,,7,raw_log,4,CoLA,standard_debiased,,,,,,,,,,,,,,,,,,
229,0.567199,0.569267,0.567199,2e-06,0.156041,720.0,,8,raw_log,4,CoLA,standard_debiased,,,,,,,,,,,,,,,,,,
230,0.550274,0.655934,0.567199,0.0,0.159904,800.0,,9,raw_log,4,CoLA,standard_debiased,,,,,,,,,,,,,,,,,,
231,0.550274,0.657108,0.567199,0.0,0.156435,804.0,,10,raw_log,4,CoLA,standard_debiased,,,,,,,,,,,,,,,,,,
232,,,,,,,,0,test_last_log,4,CoLA,standard_debiased,0.6361,0.6264,804.0,,,,,,,,,,,,,,,
233,,,,,,,,0,test_best_log,4,CoLA,standard_debiased,0.6361,0.6228,804.0,,,,,,,,,,,,,,,
234,0.316415,0.676735,0.316415,2e-05,0.599095,80.0,,0,raw_log,40,CoLA,standard_debiased,,,,,,,,,,,,,,,,,,
235,0.425546,0.624661,0.425546,1.8e-05,0.505835,160.0,,1,raw_log,40,CoLA,standard_debiased,,,,,,,,,,,,,,,,,,
236,0.523799,0.583188,0.523799,1.6e-05,0.419435,240.0,,2,raw_log,40,CoLA,standard_debiased,,,,,,,,,,,,,,,,,,
237,0.480688,0.689505,0.523799,1.3e-05,0.322637,320.0,,3,raw_log,40,CoLA,standard_debiased,,,,,,,,,,,,,,,,,,
238,0.502135,0.591403,0.523799,1.1e-05,0.29209,400.0,,4,raw_log,40,CoLA,standard_debiased,,,,,,,,,,,,,,,,,,
239,0.544487,0.529089,0.544487,9e-06,0.290131,480.0,,5,raw_log,40,CoLA,standard_debiased,,,,,,,,,,,,,,,,,,
240,0.540228,0.616659,0.544487,7e-06,0.245466,560.0,,6,raw_log,40,CoLA,standard_debiased,,,,,,,,,,,,,,,,,,
241,0.549686,0.620994,0.549686,5e-06,0.189499,640.0,,7,raw_log,40,CoLA,standard_debiased,,,,,,,,,,,,,,,,,,
242,0.569983,0.605589,0.569983,2e-06,0.173706,720.0,,8,raw_log,40,CoLA,standard_debiased,,,,,,,,,,,,,,,,,,
243,0.580622,0.594601,0.580622,0.0,0.173766,800.0,,9,raw_log,40,CoLA,standard_debiased,,,,,,,,,,,,,,,,,,
244,0.580622,0.594655,0.580622,0.0,0.164247,804.0,,10,raw_log,40,CoLA,standard_debiased,,,,,,,,,,,,,,,,,,
245,,,,,,,,0,test_last_log,40,CoLA,standard_debiased,0.623,0.6527,804.0,,,,,,,,,,,,,,,
246,,,,,,,,0,test_best_log,40,CoLA,standard_debiased,0.623,0.6528,804.0,,,,,,,,,,,,,,,
247,0.390187,0.623971,0.390187,2e-05,0.608388,80.0,,0,raw_log,14,CoLA,standard_debiased,,,,,,,,,,,,,,,,,,
248,0.476086,0.4799,0.476086,1.8e-05,0.44604,160.0,,1,raw_log,14,CoLA,standard_debiased,,,,,,,,,,,,,,,,,,
249,0.492564,0.520796,0.492564,1.6e-05,0.431423,240.0,,2,raw_log,14,CoLA,standard_debiased,,,,,,,,,,,,,,,,,,
250,0.586756,0.435607,0.586756,1.3e-05,0.295967,320.0,,3,raw_log,14,CoLA,standard_debiased,,,,,,,,,,,,,,,,,,
251,0.540228,0.543315,0.586756,1.1e-05,0.251365,400.0,,4,raw_log,14,CoLA,standard_debiased,,,,,,,,,,,,,,,,,,
252,0.560056,0.556718,0.586756,9e-06,0.254888,480.0,,5,raw_log,14,CoLA,standard_debiased,,,,,,,,,,,,,,,,,,
253,0.57011,0.651786,0.586756,7e-06,0.22362,560.0,,6,raw_log,14,CoLA,standard_debiased,,,,,,,,,,,,,,,,,,
254,0.60711,0.548626,0.60711,5e-06,0.15407,640.0,,7,raw_log,14,CoLA,standard_debiased,,,,,,,,,,,,,,,,,,
255,0.620559,0.612373,0.620559,2e-06,0.14289,720.0,,8,raw_log,14,CoLA,standard_debiased,,,,,,,,,,,,,,,,,,
256,0.61559,0.631805,0.620559,0.0,0.140271,800.0,,9,raw_log,14,CoLA,standard_debiased,,,,,,,,,,,,,,,,,,
257,0.61559,0.631983,0.620559,0.0,0.187666,804.0,,10,raw_log,14,CoLA,standard_debiased,,,,,,,,,,,,,,,,,,
258,,,,,,,,0,test_last_log,14,CoLA,standard_debiased,0.6654,0.6675,804.0,,,,,,,,,,,,,,,
259,,,,,,,,0,test_best_log,14,CoLA,standard_debiased,0.6654,0.6679,804.0,,,,,,,,,,,,,,,
260,0.264214,0.587404,0.264214,2e-05,0.668046,80.0,,0,raw_log,7,CoLA,standard_debiased,,,,,,,,,,,,,,,,,,
261,0.491132,0.534836,0.491132,1.8e-05,0.450113,160.0,,1,raw_log,7,CoLA,standard_debiased,,,,,,,,,,,,,,,,,,
262,0.539052,0.462697,0.539052,1.6e-05,0.413287,240.0,,2,raw_log,7,CoLA,standard_debiased,,,,,,,,,,,,,,,,,,
263,0.541804,0.509169,0.541804,1.3e-05,0.327079,320.0,,3,raw_log,7,CoLA,standard_debiased,,,,,,,,,,,,,,,,,,
264,0.474875,0.545165,0.541804,1.1e-05,0.271178,400.0,,4,raw_log,7,CoLA,standard_debiased,,,,,,,,,,,,,,,,,,
265,0.586761,0.435578,0.586761,9e-06,0.278257,480.0,,5,raw_log,7,CoLA,standard_debiased,,,,,,,,,,,,,,,,,,
266,0.610114,0.535712,0.610114,7e-06,0.225541,560.0,,6,raw_log,7,CoLA,standard_debiased,,,,,,,,,,,,,,,,,,
267,0.555141,0.617827,0.610114,5e-06,0.138569,640.0,,7,raw_log,7,CoLA,standard_debiased,,,,,,,,,,,,,,,,,,
268,0.549327,0.619541,0.610114,2e-06,0.155547,720.0,,8,raw_log,7,CoLA,standard_debiased,,,,,,,,,,,,,,,,,,
269,0.554562,0.631787,0.610114,0.0,0.122494,800.0,,9,raw_log,7,CoLA,standard_debiased,,,,,,,,,,,,,,,,,,
270,0.554562,0.631906,0.610114,0.0,0.127474,804.0,,10,raw_log,7,CoLA,standard_debiased,,,,,,,,,,,,,,,,,,
271,,,,,,,,0,test_last_log,7,CoLA,standard_debiased,0.6557,0.6278,804.0,,,,,,,,,,,,,,,
272,,,,,,,,0,test_best_log,7,CoLA,standard_debiased,0.6557,0.6271,804.0,,,,,,,,,,,,,,,
273,0.407743,0.637803,0.407743,2e-05,0.602015,80.0,,0,raw_log,32,CoLA,standard_debiased,,,,,,,,,,,,,,,,,,
274,0.493207,0.486654,0.493207,1.8e-05,0.445869,160.0,,1,raw_log,32,CoLA,standard_debiased,,,,,,,,,,,,,,,,,,
275,0.553537,0.446069,0.553537,1.6e-05,0.413994,240.0,,2,raw_log,32,CoLA,standard_debiased,,,,,,,,,,,,,,,,,,
276,0.550669,0.518205,0.553537,1.3e-05,0.298748,320.0,,3,raw_log,32,CoLA,standard_debiased,,,,,,,,,,,,,,,,,,
277,0.581645,0.468891,0.581645,1.1e-05,0.258818,400.0,,4,raw_log,32,CoLA,standard_debiased,,,,,,,,,,,,,,,,,,
278,0.566679,0.441601,0.581645,9e-06,0.263529,480.0,,5,raw_log,32,CoLA,standard_debiased,,,,,,,,,,,,,,,,,,
279,0.628984,0.531951,0.628984,7e-06,0.199099,560.0,,6,raw_log,32,CoLA,standard_debiased,,,,,,,,,,,,,,,,,,
280,0.590894,0.62262,0.628984,5e-06,0.122769,640.0,,7,raw_log,32,CoLA,standard_debiased,,,,,,,,,,,,,,,,,,
281,0.61559,0.585504,0.628984,2e-06,0.130655,720.0,,8,raw_log,32,CoLA,standard_debiased,,,,,,,,,,,,,,,,,,
282,0.590394,0.623397,0.628984,0.0,0.136035,800.0,,9,raw_log,32,CoLA,standard_debiased,,,,,,,,,,,,,,,,,,
283,0.590394,0.623141,0.628984,0.0,0.085409,804.0,,10,raw_log,32,CoLA,standard_debiased,,,,,,,,,,,,,,,,,,
284,,,,,,,,0,test_last_log,32,CoLA,standard_debiased,0.6009,0.7007,804.0,,,,,,,,,,,,,,,
285,,,,,,,,0,test_best_log,32,CoLA,standard_debiased,0.6059,0.698,804.0,,,,,,,,,,,,,,,
286,0.455314,0.538734,0.455314,2e-05,0.550255,80.0,,0,raw_log,1,CoLA,standard_debiased,,,,,,,,,,,,,,,,,,
287,0.483558,0.488033,0.483558,1.8e-05,0.459143,160.0,,1,raw_log,1,CoLA,standard_debiased,,,,,,,,,,,,,,,,,,
288,0.512514,0.531036,0.512514,1.6e-05,0.421504,240.0,,2,raw_log,1,CoLA,standard_debiased,,,,,,,,,,,,,,,,,,
289,0.560321,0.523521,0.560321,1.3e-05,0.288796,320.0,,3,raw_log,1,CoLA,standard_debiased,,,,,,,,,,,,,,,,,,
290,0.550695,0.490796,0.560321,1.1e-05,0.258119,400.0,,4,raw_log,1,CoLA,standard_debiased,,,,,,,,,,,,,,,,,,
291,0.578087,0.458646,0.578087,9e-06,0.268258,480.0,,5,raw_log,1,CoLA,standard_debiased,,,,,,,,,,,,,,,,,,
292,0.602039,0.636798,0.602039,7e-06,0.21134,560.0,,6,raw_log,1,CoLA,standard_debiased,,,,,,,,,,,,,,,,,,
293,0.58531,0.696855,0.602039,5e-06,0.138115,640.0,,7,raw_log,1,CoLA,standard_debiased,,,,,,,,,,,,,,,,,,
294,0.590394,0.653896,0.602039,2e-06,0.14118,720.0,,8,raw_log,1,CoLA,standard_debiased,,,,,,,,,,,,,,,,,,
295,0.595532,0.625335,0.602039,0.0,0.141207,800.0,,9,raw_log,1,CoLA,standard_debiased,,,,,,,,,,,,,,,,,,
296,0.590461,0.625797,0.602039,0.0,0.141297,804.0,,10,raw_log,1,CoLA,standard_debiased,,,,,,,,,,,,,,,,,,
297,,,,,,,,0,test_last_log,1,CoLA,standard_debiased,0.6264,0.697,804.0,,,,,,,,,,,,,,,
298,,,,,,,,0,test_best_log,1,CoLA,standard_debiased,0.6264,0.6957,804.0,,,,,,,,,,,,,,,
299,0.441453,0.62485,0.441453,2e-05,0.572742,80.0,,0,raw_log,15,CoLA,standard_debiased,,,,,,,,,,,,,,,,,,
300,0.485506,0.506959,0.485506,1.8e-05,0.45969,160.0,,1,raw_log,15,CoLA,standard_debiased,,,,,,,,,,,,,,,,,,
301,0.490947,0.552545,0.490947,1.6e-05,0.408401,240.0,,2,raw_log,15,CoLA,standard_debiased,,,,,,,,,,,,,,,,,,
302,0.497049,0.573435,0.497049,1.3e-05,0.321061,320.0,,3,raw_log,15,CoLA,standard_debiased,,,,,,,,,,,,,,,,,,
303,0.501803,0.601767,0.501803,1.1e-05,0.248617,400.0,,4,raw_log,15,CoLA,standard_debiased,,,,,,,,,,,,,,,,,,
304,0.490947,0.581647,0.501803,9e-06,0.268018,480.0,,5,raw_log,15,CoLA,standard_debiased,,,,,,,,,,,,,,,,,,
305,0.554665,0.726832,0.554665,7e-06,0.218969,560.0,,6,raw_log,15,CoLA,standard_debiased,,,,,,,,,,,,,,,,,,
306,0.561508,0.684224,0.561508,5e-06,0.150733,640.0,,7,raw_log,15,CoLA,standard_debiased,,,,,,,,,,,,,,,,,,
307,0.565021,0.666783,0.565021,2e-06,0.123673,720.0,,8,raw_log,15,CoLA,standard_debiased,,,,,,,,,,,,,,,,,,
308,0.570974,0.642006,0.570974,0.0,0.136859,800.0,,9,raw_log,15,CoLA,standard_debiased,,,,,,,,,,,,,,,,,,
309,0.570974,0.641931,0.570974,0.0,0.110728,804.0,,10,raw_log,15,CoLA,standard_debiased,,,,,,,,,,,,,,,,,,
310,,,,,,,,0,test_last_log,15,CoLA,standard_debiased,0.6456,0.6068,804.0,,,,,,,,,,,,,,,
311,,,,,,,,0,test_best_log,15,CoLA,standard_debiased,0.6456,0.6068,804.0,,,,,,,,,,,,,,,
312,0.496745,0.519853,0.496745,2e-05,0.602913,80.0,,0,raw_log,18,CoLA,standard_debiased,,,,,,,,,,,,,,,,,,
313,0.512859,0.500693,0.512859,1.8e-05,0.459489,160.0,,1,raw_log,18,CoLA,standard_debiased,,,,,,,,,,,,,,,,,,
314,0.538935,0.506428,0.538935,1.6e-05,0.4117,240.0,,2,raw_log,18,CoLA,standard_debiased,,,,,,,,,,,,,,,,,,
315,0.504788,0.602003,0.538935,1.3e-05,0.327151,320.0,,3,raw_log,18,CoLA,standard_debiased,,,,,,,,,,,,,,,,,,
316,0.507166,0.620721,0.538935,1.1e-05,0.269249,400.0,,4,raw_log,18,CoLA,standard_debiased,,,,,,,,,,,,,,,,,,
317,0.590606,0.465653,0.590606,9e-06,0.253773,480.0,,5,raw_log,18,CoLA,standard_debiased,,,,,,,,,,,,,,,,,,
318,0.587761,0.520332,0.590606,7e-06,0.233478,560.0,,6,raw_log,18,CoLA,standard_debiased,,,,,,,,,,,,,,,,,,
319,0.582112,0.586853,0.590606,5e-06,0.146173,640.0,,7,raw_log,18,CoLA,standard_debiased,,,,,,,,,,,,,,,,,,
320,0.581239,0.593943,0.590606,2e-06,0.165043,720.0,,8,raw_log,18,CoLA,standard_debiased,,,,,,,,,,,,,,,,,,
321,0.564844,0.635008,0.590606,0.0,0.129278,800.0,,9,raw_log,18,CoLA,standard_debiased,,,,,,,,,,,,,,,,,,
322,0.564844,0.635162,0.590606,0.0,0.052212,804.0,,10,raw_log,18,CoLA,standard_debiased,,,,,,,,,,,,,,,,,,
323,,,,,,,,0,test_last_log,18,CoLA,standard_debiased,0.6555,0.6674,804.0,,,,,,,,,,,,,,,
324,,,,,,,,0,test_best_log,18,CoLA,standard_debiased,0.6505,0.6657,804.0,,,,,,,,,,,,,,,
325,0.42388,0.606946,0.42388,2e-05,0.597478,80.0,,0,raw_log,31,CoLA,standard_debiased,,,,,,,,,,,,,,,,,,
326,0.490979,0.544252,0.490979,1.8e-05,0.451236,160.0,,1,raw_log,31,CoLA,standard_debiased,,,,,,,,,,,,,,,,,,
327,0.549362,0.532925,0.549362,1.6e-05,0.423373,240.0,,2,raw_log,31,CoLA,standard_debiased,,,,,,,,,,,,,,,,,,
328,0.540685,0.479923,0.549362,1.3e-05,0.301422,320.0,,3,raw_log,31,CoLA,standard_debiased,,,,,,,,,,,,,,,,,,
329,0.564979,0.589321,0.564979,1.1e-05,0.259143,400.0,,4,raw_log,31,CoLA,standard_debiased,,,,,,,,,,,,,,,,,,
330,0.564979,0.501379,0.564979,9e-06,0.24102,480.0,,5,raw_log,31,CoLA,standard_debiased,,,,,,,,,,,,,,,,,,
331,0.564871,0.748208,0.564979,7e-06,0.225018,560.0,,6,raw_log,31,CoLA,standard_debiased,,,,,,,,,,,,,,,,,,
332,0.572358,0.659028,0.572358,5e-06,0.150477,640.0,,7,raw_log,31,CoLA,standard_debiased,,,,,,,,,,,,,,,,,,
333,0.549682,0.773999,0.572358,2e-06,0.147867,720.0,,8,raw_log,31,CoLA,standard_debiased,,,,,,,,,,,,,,,,,,
334,0.560653,0.712473,0.572358,0.0,0.14568,800.0,,9,raw_log,31,CoLA,standard_debiased,,,,,,,,,,,,,,,,,,
335,0.560653,0.713528,0.572358,0.0,0.06308,804.0,,10,raw_log,31,CoLA,standard_debiased,,,,,,,,,,,,,,,,,,
336,,,,,,,,0,test_last_log,31,CoLA,standard_debiased,0.6631,0.6877,804.0,,,,,,,,,,,,,,,
337,,,,,,,,0,test_best_log,31,CoLA,standard_debiased,0.6631,0.687,804.0,,,,,,,,,,,,,,,
338,0.441105,0.558562,0.441105,2e-05,0.601501,80.0,,0,raw_log,19,CoLA,standard_debiased,,,,,,,,,,,,,,,,,,
339,0.423721,0.567191,0.441105,1.8e-05,0.439044,160.0,,1,raw_log,19,CoLA,standard_debiased,,,,,,,,,,,,,,,,,,
340,0.507166,0.489862,0.507166,1.6e-05,0.406677,240.0,,2,raw_log,19,CoLA,standard_debiased,,,,,,,,,,,,,,,,,,
341,0.4801,0.643315,0.507166,1.3e-05,0.304694,320.0,,3,raw_log,19,CoLA,standard_debiased,,,,,,,,,,,,,,,,,,
342,0.554683,0.59658,0.554683,1.1e-05,0.273544,400.0,,4,raw_log,19,CoLA,standard_debiased,,,,,,,,,,,,,,,,,,
343,0.550376,0.445241,0.554683,9e-06,0.264906,480.0,,5,raw_log,19,CoLA,standard_debiased,,,,,,,,,,,,,,,,,,
344,0.551126,0.684054,0.554683,7e-06,0.219524,560.0,,6,raw_log,19,CoLA,standard_debiased,,,,,,,,,,,,,,,,,,
345,0.547005,0.660594,0.554683,5e-06,0.136031,640.0,,7,raw_log,19,CoLA,standard_debiased,,,,,,,,,,,,,,,,,,
346,0.558051,0.625065,0.558051,2e-06,0.126092,720.0,,8,raw_log,19,CoLA,standard_debiased,,,,,,,,,,,,,,,,,,
347,0.550669,0.677308,0.558051,0.0,0.146176,800.0,,9,raw_log,19,CoLA,standard_debiased,,,,,,,,,,,,,,,,,,
348,0.550669,0.677399,0.558051,0.0,0.127129,804.0,,10,raw_log,19,CoLA,standard_debiased,,,,,,,,,,,,,,,,,,
349,,,,,,,,0,test_last_log,19,CoLA,standard_debiased,0.6505,0.6529,804.0,,,,,,,,,,,,,,,
350,,,,,,,,0,test_best_log,19,CoLA,standard_debiased,0.6505,0.6524,804.0,,,,,,,,,,,,,,,
351,0.190716,0.680922,0.190716,2e-05,0.741518,80.0,,0,raw_log,43,CoLA,standard_debiased,,,,,,,,,,,,,,,,,,
352,0.527332,0.486985,0.527332,1.8e-05,0.46262,160.0,,1,raw_log,43,CoLA,standard_debiased,,,,,,,,,,,,,,,,,,
353,0.511038,0.496704,0.527332,1.6e-05,0.420778,240.0,,2,raw_log,43,CoLA,standard_debiased,,,,,,,,,,,,,,,,,,
354,0.564979,0.568014,0.564979,1.3e-05,0.31678,320.0,,3,raw_log,43,CoLA,standard_debiased,,,,,,,,,,,,,,,,,,
355,0.507509,0.617659,0.564979,1.1e-05,0.264009,400.0,,4,raw_log,43,CoLA,standard_debiased,,,,,,,,,,,,,,,,,,
356,0.517968,0.54761,0.564979,9e-06,0.264453,480.0,,5,raw_log,43,CoLA,standard_debiased,,,,,,,,,,,,,,,,,,
357,0.575298,0.615733,0.575298,7e-06,0.189692,560.0,,6,raw_log,43,CoLA,standard_debiased,,,,,,,,,,,,,,,,,,
358,0.569983,0.596326,0.575298,5e-06,0.14206,640.0,,7,raw_log,43,CoLA,standard_debiased,,,,,,,,,,,,,,,,,,
359,0.544471,0.60652,0.575298,2e-06,0.133475,720.0,,8,raw_log,43,CoLA,standard_debiased,,,,,,,,,,,,,,,,,,
360,0.533998,0.638443,0.575298,0.0,0.122054,800.0,,9,raw_log,43,CoLA,standard_debiased,,,,,,,,,,,,,,,,,,
361,0.533998,0.63886,0.575298,0.0,0.059554,804.0,,10,raw_log,43,CoLA,standard_debiased,,,,,,,,,,,,,,,,,,
362,,,,,,,,0,test_last_log,43,CoLA,standard_debiased,0.6109,0.6499,804.0,,,,,,,,,,,,,,,
363,,,,,,,,0,test_best_log,43,CoLA,standard_debiased,0.6109,0.6496,804.0,,,,,,,,,,,,,,,
364,0.238542,0.637805,0.238542,2e-05,0.6085,80.0,,0,raw_log,2,CoLA,standard_debiased,,,,,,,,,,,,,,,,,,
365,0.51143,0.490431,0.51143,1.8e-05,0.47954,160.0,,1,raw_log,2,CoLA,standard_debiased,,,,,,,,,,,,,,,,,,
366,0.543097,0.46138,0.543097,1.6e-05,0.426243,240.0,,2,raw_log,2,CoLA,standard_debiased,,,,,,,,,,,,,,,,,,
367,0.534335,0.60057,0.543097,1.3e-05,0.317924,320.0,,3,raw_log,2,CoLA,standard_debiased,,,,,,,,,,,,,,,,,,
368,0.566679,0.464402,0.566679,1.1e-05,0.287746,400.0,,4,raw_log,2,CoLA,standard_debiased,,,,,,,,,,,,,,,,,,
369,0.54643,0.440946,0.566679,9e-06,0.278304,480.0,,5,raw_log,2,CoLA,standard_debiased,,,,,,,,,,,,,,,,,,
370,0.582112,0.571417,0.582112,7e-06,0.226684,560.0,,6,raw_log,2,CoLA,standard_debiased,,,,,,,,,,,,,,,,,,
371,0.582112,0.594975,0.582112,5e-06,0.155635,640.0,,7,raw_log,2,CoLA,standard_debiased,,,,,,,,,,,,,,,,,,
372,0.539833,0.636246,0.582112,2e-06,0.137909,720.0,,8,raw_log,2,CoLA,standard_debiased,,,,,,,,,,,,,,,,,,
373,0.513835,0.63985,0.582112,0.0,0.151562,800.0,,9,raw_log,2,CoLA,standard_debiased,,,,,,,,,,,,,,,,,,
374,0.513835,0.639271,0.582112,0.0,0.062645,804.0,,10,raw_log,2,CoLA,standard_debiased,,,,,,,,,,,,,,,,,,
375,,,,,,,,0,test_last_log,2,CoLA,standard_debiased,0.6321,0.6184,804.0,,,,,,,,,,,,,,,
376,,,,,,,,0,test_best_log,2,CoLA,standard_debiased,0.6321,0.6155,804.0,,,,,,,,,,,,,,,
377,0.325734,0.555817,0.325734,2e-05,0.584694,80.0,,0,raw_log,11,CoLA,standard_debiased,,,,,,,,,,,,,,,,,,
378,0.51292,0.4721,0.51292,1.8e-05,0.460143,160.0,,1,raw_log,11,CoLA,standard_debiased,,,,,,,,,,,,,,,,,,
379,0.513586,0.506254,0.513586,1.6e-05,0.40485,240.0,,2,raw_log,11,CoLA,standard_debiased,,,,,,,,,,,,,,,,,,
380,0.572358,0.528537,0.572358,1.3e-05,0.315342,320.0,,3,raw_log,11,CoLA,standard_debiased,,,,,,,,,,,,,,,,,,
381,0.570368,0.469112,0.572358,1.1e-05,0.285358,400.0,,4,raw_log,11,CoLA,standard_debiased,,,,,,,,,,,,,,,,,,
382,0.617715,0.468998,0.617715,9e-06,0.259889,480.0,,5,raw_log,11,CoLA,standard_debiased,,,,,,,,,,,,,,,,,,
383,0.621046,0.56713,0.621046,7e-06,0.229787,560.0,,6,raw_log,11,CoLA,standard_debiased,,,,,,,,,,,,,,,,,,
384,0.590461,0.579483,0.621046,5e-06,0.169026,640.0,,7,raw_log,11,CoLA,standard_debiased,,,,,,,,,,,,,,,,,,
385,0.606026,0.550233,0.621046,2e-06,0.168669,720.0,,8,raw_log,11,CoLA,standard_debiased,,,,,,,,,,,,,,,,,,
386,0.580216,0.578895,0.621046,0.0,0.143325,800.0,,9,raw_log,11,CoLA,standard_debiased,,,,,,,,,,,,,,,,,,
387,0.580216,0.578578,0.621046,0.0,0.13997,804.0,,10,raw_log,11,CoLA,standard_debiased,,,,,,,,,,,,,,,,,,
